Learner - ID,Learner - Name,Learner - Type,Learning activity - ID,Learning activity - Title,Learning activity - Duration,Delivery Type,Learning Source Name,State,Age At Registration,User Registration Date,Completion Date,Learning Last Accessed Date,Source,Transcript status,Transcript Type,Learning Activity Status,Referrer Source,College,Percent complete,Learner Enrollment Date
900046,Demo Learner 47,Student,ACT7313,Course O,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,09-01-2026
900046,Demo Learner 47,Student,ACT2307,Course A,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-02-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,09-01-2026
900046,Demo Learner 47,Student,ACT1898,Course F,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,09-01-2026
900046,Demo Learner 47,Student,ACT3197,Course I,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-31T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,09-01-2026
900046,Demo Learner 47,Student,ACT2551,Course F,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-21T00:00:00Z,2026-01-21T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,09-01-2026
900046,Demo Learner 47,Student,ACT6340,Course I,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-02-02T00:00:00Z,2026-02-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,09-01-2026
900046,Demo Learner 47,Student,ACT4781,Course R,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,09-01-2026
900046,Demo Learner 47,Student,ACT4912,Course K,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-02-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,09-01-2026
900046,Demo Learner 47,Student,ACT7963,Course K,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-19T00:00:00Z,2026-01-19T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,50,09-01-2026
900046,Demo Learner 47,Student,ACT4465,Course Q,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,09-01-2026
900046,Demo Learner 47,Student,ACT9500,Course C,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-22T00:00:00Z,2026-01-22T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,09-01-2026
900046,Demo Learner 47,Student,ACT2938,Course F,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,09-01-2026
900046,Demo Learner 47,Student,ACT7404,Course H,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-02-02T00:00:00Z,2026-02-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,09-01-2026
900046,Demo Learner 47,Student,ACT4427,Course I,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-31T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,09-01-2026
900046,Demo Learner 47,Student,ACT2137,Course T,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,09-01-2026
900046,Demo Learner 47,Student,ACT2096,Course R,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-11T00:00:00Z,2026-01-11T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,09-01-2026
900046,Demo Learner 47,Student,ACT2849,Course P,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,50,09-01-2026
900046,Demo Learner 47,Student,ACT2639,Course I,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,09-01-2026
900046,Demo Learner 47,Student,ACT2553,Course O,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,09-01-2026
900046,Demo Learner 47,Student,ACT4706,Course D,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,09-01-2026
900046,Demo Learner 47,Student,ACT1160,Course G,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,0,09-01-2026
900046,Demo Learner 47,Student,ACT5309,Course F,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-18T00:00:00Z,2026-01-18T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,09-01-2026
900046,Demo Learner 47,Student,ACT5160,Course C,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,09-01-2026
900046,Demo Learner 47,Student,ACT1242,Course I,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,09-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,09-01-2026
900047,Demo Learner 48,Job Seeker,ACT3716,Course J,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT4177,Course H,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,50,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT1123,Course B,10,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT1481,Course P,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,50,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT9063,Course C,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-14T00:00:00Z,2026-02-14T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT7976,Course O,10,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-04T00:00:00Z,2026-02-04T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT8273,Course P,30,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT9344,Course H,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT2803,Course B,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,0,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT9363,Course K,30,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-02T00:00:00Z,2026-02-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT8551,Course E,10,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT5597,Course L,10,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-03T00:00:00Z,2026-02-03T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,50,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT3948,Course Q,10,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT8705,Course B,240,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,28-01-2026
900047,Demo Learner 48,Job Seeker,ACT6971,Course E,120,eLearning,Adobe Learning Manager,Madhya Pradesh - IN,18-25,28-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,28-01-2026
900048,Demo Learner 49,Not Available,ACT4554,Course B,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT6144,Course S,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT3706,Course A,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT7122,Course Q,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT4152,Course P,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT6272,Course B,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-31T00:00:00Z,2026-01-31T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT7126,Course F,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT5224,Course T,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT5277,Course H,240,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-28T00:00:00Z,2026-01-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT9555,Course E,240,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT7927,Course F,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-31T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT4653,Course E,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT8136,Course D,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT3870,Course E,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-17T00:00:00Z,2026-02-17T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT9401,Course S,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT7054,Course Q,240,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-11T00:00:00Z,2026-02-11T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT7258,Course F,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT5217,Course C,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT6375,Course A,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT4815,Course N,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT7570,Course E,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT9099,Course L,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT1584,Course Q,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT2274,Course P,240,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT6827,Course L,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT3636,Course M,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-14T00:00:00Z,2026-02-14T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT4342,Course H,240,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT5929,Course I,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT1747,Course G,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,0,24-01-2026
900048,Demo Learner 49,Not Available,ACT1476,Course C,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT3844,Course H,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-24T00:00:00Z,2026-01-24T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT2871,Course C,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT2201,Course Q,60,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,50,24-01-2026
900048,Demo Learner 49,Not Available,ACT6456,Course B,10,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-01T00:00:00Z,2026-02-01T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT1857,Course I,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT9057,Course E,30,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,24-01-2026
900048,Demo Learner 49,Not Available,ACT3521,Course N,120,eLearning,Your Learning Builder - Plans,Andhra Pradesh - IN,Not Available,24-01-2026,2026-02-17T00:00:00Z,2026-02-17T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,24-01-2026
900049,Demo Learner 50,Student,ACT4788,Course T,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,26-02-2026
900049,Demo Learner 50,Student,ACT3264,Course A,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,26-02-2026
900049,Demo Learner 50,Student,ACT8492,Course H,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,0,26-02-2026
900049,Demo Learner 50,Student,ACT1935,Course A,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,0,26-02-2026
900049,Demo Learner 50,Student,ACT4464,Course O,240,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-07T00:00:00Z,2026-03-07T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,26-02-2026
900049,Demo Learner 50,Student,ACT5272,Course E,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-07T00:00:00Z,2026-03-07T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,26-02-2026
900049,Demo Learner 50,Student,ACT6073,Course M,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-20T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,26-02-2026
900049,Demo Learner 50,Student,ACT6169,Course C,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-22T00:00:00Z,2026-03-22T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,26-02-2026
900049,Demo Learner 50,Student,ACT3871,Course H,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-02T00:00:00Z,2026-03-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,26-02-2026
900049,Demo Learner 50,Student,ACT9303,Course Q,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,26-02-2026
900049,Demo Learner 50,Student,ACT2227,Course D,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,50,26-02-2026
900049,Demo Learner 50,Student,ACT5138,Course Q,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-02-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,50,26-02-2026
900049,Demo Learner 50,Student,ACT7089,Course R,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,0,26-02-2026
900049,Demo Learner 50,Student,ACT2719,Course O,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-02-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,26-02-2026
900049,Demo Learner 50,Student,ACT3112,Course C,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-02-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,26-02-2026
900049,Demo Learner 50,Student,ACT2122,Course K,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,50,26-02-2026
900049,Demo Learner 50,Student,ACT2540,Course B,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-20T00:00:00Z,2026-03-20T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,0,26-02-2026
900049,Demo Learner 50,Student,ACT2157,Course K,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,26-02-2026
900049,Demo Learner 50,Student,ACT4926,Course F,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,26-02-2026
900049,Demo Learner 50,Student,ACT3019,Course H,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,26-02-2026
900049,Demo Learner 50,Student,ACT7335,Course P,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,26-02-2026
900049,Demo Learner 50,Student,ACT8622,Course M,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,26-02-2026
900049,Demo Learner 50,Student,ACT2753,Course Q,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,26-02-2026
900049,Demo Learner 50,Student,ACT8687,Course E,240,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,26-02-2026
900049,Demo Learner 50,Student,ACT4072,Course N,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,0,26-02-2026
900049,Demo Learner 50,Student,ACT1170,Course I,240,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-09T00:00:00Z,2026-03-09T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,26-02-2026
900049,Demo Learner 50,Student,ACT6206,Course I,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,26-02-2026
900049,Demo Learner 50,Student,ACT7197,Course J,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,50,26-02-2026
900049,Demo Learner 50,Student,ACT5003,Course B,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,26-02-2026
